Title,House_address,Area,House_layout,Rent
整租·润丰家园 2室1厅 南/西南,南明区,90.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·渔安新城E组团 1室1厅 东南,云岩区,60.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·俊发城 2室1厅 南,白云区,84.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·罗汉营路14号 2室1厅 东南,云岩区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·经典时代花园广场 3室2厅 东南,南明区,100.00㎡,3室2厅1卫,2500 元/月
,,,,
整租·中天月华轩 4室2厅 南,观山湖区,154.00㎡,4室2厅2卫,3800 元/月
,,,,
整租·碧园花城 3室3厅 复式 南,花溪区,186.00㎡,3室3厅2卫,2300 元/月
,,,,
整租·粑粑街5号 2室1厅 南,南明区,63.36㎡,2室1厅1卫,1600 元/月
,,,,
整租·中天学海轩 2室2厅 南/北,观山湖区,92.01㎡,2室2厅1卫,1500 元/月
,,,,
整租·星河国际 1室1厅 东,花溪区,59.52㎡,1室1厅1卫,1000 元/月
,,,,
整租·湖山郡 1室1厅 东,观山湖区,59.79㎡,1室1厅1卫,1300 元/月
,,,,
整租·美的国宾府 1室1厅 东/东南,花溪区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·南明综合大楼 4室2厅 东南,南明区,159.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·金融橙公寓 2室1厅 南,观山湖区,84.00㎡,2室1厅1卫,3200 元/月
,,,,
整租·花果园S2区 2室1厅 东南,南明区,66.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·碧园花城 3室1厅 复式 南,花溪区,166.00㎡,3室1厅2卫,2700 元/月
,,,,
整租·金融π公寓 1室1厅 南,观山湖区,46.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·未来方舟D12组团 1室0厅 南,云岩区,50.00㎡,1室0厅0卫,2060 元/月
,,,,
整租·未来方舟F6组团 3室2厅 东南,云岩区,95.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·恒大滨河左岸 1室1厅 南,观山湖区,51.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·万科理想城D区 3室2厅 东南/南,观山湖区,99.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·国土局小区 2室2厅 东南,云岩区,90.00㎡,2室2厅1卫,1600 元/月
,,,,
整租·金龍星島國際 3室2厅 南,云岩区,115.00㎡,3室2厅2卫,2600 元/月
,,,,
整租·中铁逸都国际B区 2室1厅 西,观山湖区,52.72㎡,2室1厅1卫,1800 元/月
,,,,
整租·恒大南明御府 3室2厅 东南,南明区,110.00㎡,3室2厅2卫,4500 元/月
,,,,
整租·森林故事 2室1厅 东南,南明区,86.00㎡,2室1厅1卫,1400 元/月
,,,,
整租·新华路105号 1室1厅 东南,南明区,40.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·贵阳恒大帝景 2室1厅 南,云岩区,80.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·北尚华城 3室2厅 东南/西北,白云区,112.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·南浦路57号 2室1厅 南,南明区,65.00㎡,2室1厅1卫,2100 元/月
,,,,
整租·润丰家园 2室1厅 南/西南,南明区,90.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·渔安新城E组团 1室1厅 东南,云岩区,60.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·俊发城 2室1厅 南,白云区,84.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·罗汉营路14号 2室1厅 东南,云岩区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·经典时代花园广场 3室2厅 东南,南明区,100.00㎡,3室2厅1卫,2500 元/月
,,,,
整租·中天月华轩 4室2厅 南,观山湖区,154.00㎡,4室2厅2卫,3800 元/月
,,,,
整租·碧园花城 3室3厅 复式 南,花溪区,186.00㎡,3室3厅2卫,2300 元/月
,,,,
整租·粑粑街5号 2室1厅 南,南明区,63.36㎡,2室1厅1卫,1600 元/月
,,,,
整租·中天学海轩 2室2厅 南/北,观山湖区,92.01㎡,2室2厅1卫,1500 元/月
,,,,
整租·星河国际 1室1厅 东,花溪区,59.52㎡,1室1厅1卫,1000 元/月
,,,,
整租·湖山郡 1室1厅 东,观山湖区,59.79㎡,1室1厅1卫,1300 元/月
,,,,
整租·美的国宾府 1室1厅 东/东南,花溪区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·南明综合大楼 4室2厅 东南,南明区,159.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·金融橙公寓 2室1厅 南,观山湖区,84.00㎡,2室1厅1卫,3200 元/月
,,,,
整租·花果园S2区 2室1厅 东南,南明区,66.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·碧园花城 3室1厅 复式 南,花溪区,166.00㎡,3室1厅2卫,2700 元/月
,,,,
整租·金融π公寓 1室1厅 南,观山湖区,46.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·未来方舟D12组团 1室0厅 南,云岩区,50.00㎡,1室0厅0卫,2060 元/月
,,,,
整租·未来方舟F6组团 3室2厅 东南,云岩区,95.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·恒大滨河左岸 1室1厅 南,观山湖区,51.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·万科理想城D区 3室2厅 东南/南,观山湖区,99.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·国土局小区 2室2厅 东南,云岩区,90.00㎡,2室2厅1卫,1600 元/月
,,,,
整租·金龍星島國際 3室2厅 南,云岩区,115.00㎡,3室2厅2卫,2600 元/月
,,,,
整租·中铁逸都国际B区 2室1厅 西,观山湖区,52.72㎡,2室1厅1卫,1800 元/月
,,,,
整租·恒大南明御府 3室2厅 东南,南明区,110.00㎡,3室2厅2卫,4500 元/月
,,,,
整租·森林故事 2室1厅 东南,南明区,86.00㎡,2室1厅1卫,1400 元/月
,,,,
整租·恒大城 3室2厅 南/北,白云区,125.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·花果园B南区 3室2厅 东南,南明区,80.47㎡,3室2厅1卫,2500 元/月
,,,,
整租·碧桂园·星作 4室2厅 东南,南明区,117.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·梵荣中环新第 1室1厅 东南,白云区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·明诚景怡苑 3室2厅 南/北,观山湖区,112.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·经典时代花园广场 3室1厅 东南,南明区,100.00㎡,3室1厅1卫,2500 元/月
,,,,
整租·枫林 2室2厅 南/北,云岩区,107.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·盛世华庭 3室2厅 东南,南明区,130.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·金辉大厦 3室2厅 南,云岩区,145.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·中创联合大厦 4室2厅 东,南明区,150.96㎡,4室2厅1卫,6500 元/月
,,,,
整租·美的林城时代美居苑 2室2厅 南,观山湖区,70.00㎡,2室2厅1卫,2100 元/月
,,,,
整租·官井路 2室1厅 东/东南/南/西南,南明区,70.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·下河坎街9号 2室1厅 东南,云岩区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·梵荣中环新第 1室1厅 东南,白云区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·恒大中央公园 2室1厅 东南,观山湖区,100.00㎡,2室1厅1卫,3000 元/月
,,,,
整租·万科翡翠天骄 3室1厅 南,观山湖区,113.00㎡,3室1厅2卫,3800 元/月
,,,,
整租·龙慧苑 3室2厅 南,观山湖区,137.00㎡,3室2厅2卫,2600 元/月
,,,,
整租·东泓福源国际 2室2厅 东,南明区,84.00㎡,2室2厅1卫,1600 元/月
,,,,
整租·溪谷 3室2厅 南,花溪区,100.00㎡,3室2厅1卫,1500 元/月
,,,,
整租·凤凰栖一期 2室2厅 西南,清镇市,71.00㎡,2室2厅1卫,1500 元/月
,,,,
整租·恒大滨河左岸 2室1厅 南/北,观山湖区,72.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·富力新天地 1室1厅 南,观山湖区,47.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·百花巷1号 2室2厅 南,云岩区,70.00㎡,2室2厅1卫,1300 元/月
,,,,
整租·碧桂园澜山府 2室2厅 西,云岩区,69.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·美的林城时代美居苑 2室2厅 南,观山湖区,70.00㎡,2室2厅1卫,2000 元/月
,,,,
整租·华润国际社区二期万象汇（I区） 2室1厅 南,观山湖区,50.00㎡,2室1厅1卫,1800 元/月
,,,,
整租·中天铭廷 3室2厅 南,观山湖区,126.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·贵阳宇虹万花城 3室2厅 南,观山湖区,107.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·花果园X区 2室1厅 南,南明区,64.00㎡,2室1厅1卫,1800 元/月
,,,,
整租·动力厂宿舍 2室1厅 南,花溪区,58.83㎡,2室1厅1卫,1100 元/月
,,,,
整租·腾龙湾 2室2厅 东南,花溪区,80.00㎡,2室2厅1卫,1200 元/月
,,,,
整租·龙福苑 2室2厅 南/北,观山湖区,88.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·动力厂宿舍 2室1厅 南/北,花溪区,53.00㎡,2室1厅1卫,900 元/月
,,,,
整租·大关城市花园 2室1厅 南,观山湖区,105.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·贵阳国际中心3号 1室1厅 东,南明区,313.00㎡,1室1厅1卫,12520 元/月
,,,,
整租·民生路119号 2室1厅 东南,云岩区,56.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·花果园M区 3室2厅 东南,南明区,99.00㎡,3室2厅2卫,2400 元/月
,,,,
整租·万科·麓山 3室2厅 东南,云岩区,89.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·安云路20号 3室2厅 东南,云岩区,133.00㎡,3室2厅2卫,2500 元/月
,,,,
整租·通号云璟台 1室1厅 南/北,观山湖区,39.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·中天未来方舟D4组团 2室1厅 东北,云岩区,53.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·裕阳大厦 1室1厅 东南,南明区,50.00㎡,1室1厅1卫,2300 元/月
,,,,
整租·明诚景怡苑 2室2厅 东南,观山湖区,117.00㎡,2室2厅2卫,2600 元/月
,,,,
整租·恒大城 3室2厅 东南,白云区,112.20㎡,3室2厅1卫,1900 元/月
,,,,
整租·世纪南山 3室2厅 东南,南明区,113.00㎡,3室2厅2卫,3200 元/月
,,,,
整租·绿地新都会 1室1厅 南,白云区,33.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·天海青城 3室2厅 南,南明区,140.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·解放西路71号 2室1厅 东南/南,南明区,66.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·中铁阅山湖阅山公馆 3室1厅 东,观山湖区,126.00㎡,3室1厅2卫,3000 元/月
,,,,
整租·恒大城 3室1厅 东南,白云区,89.00㎡,3室1厅1卫,2000 元/月
,,,,
整租·万科城 1室0厅 南,云岩区,36.60㎡,1室0厅1卫,1100 元/月
,,,,
整租·中天渔安新城B组团 3室1厅 东南,云岩区,112.50㎡,3室1厅2卫,1300 元/月
,,,,
整租·中铁逸都国际B区 3室2厅 南/北,观山湖区,110.00㎡,3室2厅2卫,2500 元/月
,,,,
整租·贵阳国际中心1号 0室1厅 东南,南明区,180.00㎡,,3800 元/月
,,,,
整租·金阳新世界水临境 3室2厅 南,观山湖区,120.00㎡,3室2厅2卫,3200 元/月
,,,,
整租·金融城二期A9组团四达轩 3室1厅 南,观山湖区,132.95㎡,3室1厅2卫,1600 元/月
,,,,
整租·贵阳国际中心1号 0室1厅 西南,南明区,180.00㎡,,3600 元/月
,,,,
整租·威清路 1室1厅 南,云岩区,38.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·大唐东原财富广场 4室2厅 南/北,观山湖区,457.00㎡,4室2厅1卫,28000 元/月
,,,,
整租·观府壹号四组团 1室1厅 西,观山湖区,43.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·恒大城 3室2厅 南/北,白云区,125.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·花果园B南区 3室2厅 东南,南明区,80.47㎡,3室2厅1卫,2500 元/月
,,,,
整租·碧桂园·星作 4室2厅 东南,南明区,117.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·梵荣中环新第 1室1厅 东南,白云区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·明诚景怡苑 3室2厅 南/北,观山湖区,112.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·经典时代花园广场 3室1厅 东南,南明区,100.00㎡,3室1厅1卫,2500 元/月
,,,,
整租·枫林 2室2厅 南/北,云岩区,107.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·盛世华庭 3室2厅 东南,南明区,130.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·金辉大厦 3室2厅 南,云岩区,145.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·中创联合大厦 4室2厅 东,南明区,150.96㎡,4室2厅1卫,6500 元/月
,,,,
整租·美的林城时代美居苑 2室2厅 南,观山湖区,70.00㎡,2室2厅1卫,2100 元/月
,,,,
整租·官井路 2室1厅 东/东南/南/西南,南明区,70.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·下河坎街9号 2室1厅 东南,云岩区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·梵荣中环新第 1室1厅 东南,白云区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·恒大中央公园 2室1厅 东南,观山湖区,100.00㎡,2室1厅1卫,3000 元/月
,,,,
整租·万科翡翠天骄 3室1厅 南,观山湖区,113.00㎡,3室1厅2卫,3800 元/月
,,,,
整租·龙慧苑 3室2厅 南,观山湖区,137.00㎡,3室2厅2卫,2600 元/月
,,,,
整租·东泓福源国际 2室2厅 东,南明区,84.00㎡,2室2厅1卫,1600 元/月
,,,,
整租·溪谷 3室2厅 南,花溪区,100.00㎡,3室2厅1卫,1500 元/月
,,,,
整租·凤凰栖一期 2室2厅 西南,清镇市,71.00㎡,2室2厅1卫,1500 元/月
,,,,
整租·恒大滨河左岸 2室1厅 南/北,观山湖区,72.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·富力新天地 1室1厅 南,观山湖区,47.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·百花巷1号 2室2厅 南,云岩区,70.00㎡,2室2厅1卫,1300 元/月
,,,,
整租·碧桂园澜山府 2室2厅 西,云岩区,69.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·美的林城时代美居苑 2室2厅 南,观山湖区,70.00㎡,2室2厅1卫,2000 元/月
,,,,
整租·华润国际社区二期万象汇（I区） 2室1厅 南,观山湖区,50.00㎡,2室1厅1卫,1800 元/月
,,,,
整租·中天铭廷 3室2厅 南,观山湖区,126.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·贵阳宇虹万花城 3室2厅 南,观山湖区,107.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·花果园X区 2室1厅 南,南明区,64.00㎡,2室1厅1卫,1800 元/月
,,,,
整租·动力厂宿舍 2室1厅 南,花溪区,58.83㎡,2室1厅1卫,1100 元/月
,,,,
整租·石莲巷27号 2室1厅 西南,云岩区,70.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·碧桂园花溪1号 4室2厅 东/西,花溪区,140.00㎡,4室2厅2卫,1500 元/月
,,,,
整租·融创九樾府C区 3室2厅 南/北,观山湖区,120.00㎡,3室2厅2卫,3500 元/月
,,,,
整租·恒大滨河左岸 1室1厅 东南,观山湖区,38.00㎡,1室1厅1卫,1380 元/月
,,,,
整租·美的林城时代南区 2室2厅 南,观山湖区,111.46㎡,2室2厅2卫,5200 元/月
,,,,
整租·蔡家街18号 3室2厅 东南,云岩区,100.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·万科·麓山 3室2厅 南/北,云岩区,108.00㎡,3室2厅2卫,1800 元/月
,,,,
整租·保利·紫薇郡 3室1厅 东南,乌当区,93.00㎡,3室1厅1卫,1800 元/月
,,,,
整租·远大美域 2室2厅 东南,观山湖区,73.00㎡,2室2厅1卫,2300 元/月
,,,,
整租·龙晖苑 3室1厅 南,观山湖区,120.00㎡,3室1厅2卫,2500 元/月
,,,,
整租·中天帝景传说B区 3室2厅 南,观山湖区,127.00㎡,3室2厅1卫,2200 元/月
,,,,
整租·罗马假日小区 2室1厅 北,云岩区,84.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·鸿雁巷21号 2室1厅 东南,云岩区,68.00㎡,2室1厅1卫,1400 元/月
,,,,
整租·中天Plus三组团 2室1厅 东南,云岩区,50.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·花果园大街2号 2室1厅 东,南明区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·金龙·金色时代 4室2厅 南/北,观山湖区,154.00㎡,4室2厅2卫,1800 元/月
,,,,
整租·优品道·优品城邦 4室1厅 南/北,白云区,110.00㎡,4室1厅2卫,2400 元/月
,,,,
整租·鸿福景苑 2室1厅 东南,云岩区,69.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·南山高地 2室1厅 南,花溪区,75.00㎡,2室1厅1卫,1400 元/月
,,,,
整租·云上·九州 3室2厅 东南,云岩区,100.00㎡,3室2厅1卫,3200 元/月
,,,,
整租·中天渔安新城B组团 3室2厅 东南,云岩区,112.50㎡,3室2厅1卫,1400 元/月
,,,,
整租·保利温泉新城一期 3室2厅 东北,乌当区,153.63㎡,3室2厅1卫,2800 元/月
,,,,
整租·贵阳宇虹万花城 3室2厅 南,观山湖区,130.00㎡,3室2厅2卫,1000 元/月
,,,,
整租·贵阳恒大未来城 3室2厅 东南,白云区,93.00㎡,3室2厅1卫,2000 元/月
,,,,
整租·中天甜蜜小镇7组团 2室1厅 东,云岩区,60.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·美的林城时代南区 2室1厅 东南,观山湖区,88.00㎡,2室1厅1卫,2600 元/月
,,,,
整租·渔安新城 2室1厅 东南,云岩区,75.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·中天世纪新城九十组团 3室2厅 东南,云岩区,125.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·碧桂园贵安1号星月湾 3室2厅 南,花溪区,120.00㎡,3室2厅2卫,1600 元/月
,,,,
整租·金融π公寓 1室1厅 东南,观山湖区,50.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·新华路105号 1室1厅 东南,南明区,40.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·贵阳恒大帝景 2室1厅 南,云岩区,80.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·北尚华城 3室2厅 东南/西北,白云区,112.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·南浦路57号 2室1厅 南,南明区,65.00㎡,2室1厅1卫,2100 元/月
,,,,
整租·润丰家园 2室1厅 南/西南,南明区,90.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·渔安新城E组团 1室1厅 东南,云岩区,60.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·俊发城 2室1厅 南,白云区,84.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·罗汉营路14号 2室1厅 东南,云岩区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·经典时代花园广场 3室2厅 东南,南明区,100.00㎡,3室2厅1卫,2500 元/月
,,,,
整租·中天月华轩 4室2厅 南,观山湖区,154.00㎡,4室2厅2卫,3800 元/月
,,,,
整租·碧园花城 3室3厅 复式 南,花溪区,186.00㎡,3室3厅2卫,2300 元/月
,,,,
整租·粑粑街5号 2室1厅 南,南明区,63.36㎡,2室1厅1卫,1600 元/月
,,,,
整租·中天学海轩 2室2厅 南/北,观山湖区,92.01㎡,2室2厅1卫,1500 元/月
,,,,
整租·星河国际 1室1厅 东,花溪区,59.52㎡,1室1厅1卫,1000 元/月
,,,,
整租·湖山郡 1室1厅 东,观山湖区,59.79㎡,1室1厅1卫,1300 元/月
,,,,
整租·美的国宾府 1室1厅 东/东南,花溪区,45.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·南明综合大楼 4室2厅 东南,南明区,159.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·金融橙公寓 2室1厅 南,观山湖区,84.00㎡,2室1厅1卫,3200 元/月
,,,,
整租·花果园S2区 2室1厅 东南,南明区,66.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·碧园花城 3室1厅 复式 南,花溪区,166.00㎡,3室1厅2卫,2700 元/月
,,,,
整租·金融π公寓 1室1厅 南,观山湖区,46.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·未来方舟D12组团 1室0厅 南,云岩区,50.00㎡,1室0厅0卫,2060 元/月
,,,,
整租·未来方舟F6组团 3室2厅 东南,云岩区,95.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·恒大滨河左岸 1室1厅 南,观山湖区,51.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·万科理想城D区 3室2厅 东南/南,观山湖区,99.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·国土局小区 2室2厅 东南,云岩区,90.00㎡,2室2厅1卫,1600 元/月
,,,,
整租·金龍星島國際 3室2厅 南,云岩区,115.00㎡,3室2厅2卫,2600 元/月
,,,,
整租·中铁逸都国际B区 2室1厅 西,观山湖区,52.72㎡,2室1厅1卫,1800 元/月
,,,,
整租·恒大南明御府 3室2厅 东南,南明区,110.00㎡,3室2厅2卫,4500 元/月
,,,,
整租·森林故事 2室1厅 东南,南明区,86.00㎡,2室1厅1卫,1400 元/月
,,,,
整租·新华路105号 1室1厅 东南,南明区,40.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·贵阳恒大帝景 2室1厅 南,云岩区,80.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·北尚华城 3室2厅 东南/西北,白云区,112.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·南浦路57号 2室1厅 南,南明区,65.00㎡,2室1厅1卫,2100 元/月
,,,,
整租·润丰家园 2室1厅 南/西南,南明区,90.00㎡,2室1厅1卫,1600 元/月
,,,,
整租·渔安新城E组团 1室1厅 东南,云岩区,60.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·俊发城 2室1厅 南,白云区,84.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·罗汉营路14号 2室1厅 东南,云岩区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·经典时代花园广场 3室2厅 东南,南明区,100.00㎡,3室2厅1卫,2500 元/月
